type,yahoo_symbol,trading212_symbol,benchmark_index,currency,sector,sub_industry,region,size,source,enabled
ticker,SONO,SONO,^GSPC,,Consumer Discretionary,Consumer Electronics,US,Mid/Small,S&P1000,Y
ticker,SPNT,SPNT,^GSPC,,Financials,Reinsurance,US,Mid/Small,S&P1000,Y
ticker,SPSC,SPSC,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,SRPT,SRPT,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,SSTK,SSTK,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,STAA,STAA,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,STBA,STBA,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,STC,STC,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,STEL,STEL,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,STEP,STEP,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,STRA,STRA,^GSPC,,Consumer Discretionary,Education Services,US,Mid/Small,S&P1000,Y
ticker,SUPN,SUPN,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,SXC,SXC,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,SXI,SXI,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,SXT,SXT,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,TALO,TALO,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,TBBK,TBBK,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,TDC,TDC,^GSPC,,Information Technology,IT Consulting & Other Services,US,Mid/Small,S&P1000,Y
ticker,TDS,TDS,^GSPC,,Communication Services,Integrated Telecommunication Services,US,Mid/Small,S&P1000,Y
ticker,TDW,TDW,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,TFIN,TFIN,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,TFX,TFX,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,TGNA,TGNA,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,TGTX,TGTX,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,THRM,THRM,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,THS,THS,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,TILE,TILE,^GSPC,,Industrials,Office Services & Supplies,US,Mid/Small,S&P1000,Y
ticker,TMDX,TMDX,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,TMP,TMP,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,TNC,TNC,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,TNDM,TNDM,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,TPH,TPH,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,TR,TR,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,TRIP,TRIP,^GSPC,,Communication Services,Interactive Media & Services,US,Mid/Small,S&P1000,Y
ticker,TRMK,TRMK,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,TRN,TRN,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,TRNO,TRNO,^GSPC,,Real Estate,Industrial REITs,US,Mid/Small,S&P1000,Y
ticker,TRST,TRST,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,TRUP,TRUP,^GSPC,,Financials,Life & Health Insurance,US,Mid/Small,S&P1000,Y
ticker,TTMI,TTMI,^GSPC,,Information Technology,Electronic Manufacturing Services,US,Mid/Small,S&P1000,Y
ticker,TWI,TWI,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,TWO,TWO,^GSPC,,Financials,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,UA,UA,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,UAA,UAA,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,UCB,UCB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,UCTT,UCTT,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,UE,UE,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,UFCS,UFCS,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,UFPT,UFPT,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,UHT,UHT,^GSPC,,Real Estate,Health Care REITs,US,Mid/Small,S&P1000,Y
ticker,UNF,UNF,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,UNFI,UNFI,^GSPC,,Consumer Staples,Food Retail,US,Mid/Small,S&P1000,Y
ticker,UNIT,UNIT,^GSPC,,Communication Services,Alternative Carriers,US,Mid/Small,S&P1000,Y
ticker,UPBD,UPBD,^GSPC,,Consumer Discretionary,Computer & Electronics Retail,US,Mid/Small,S&P1000,Y
ticker,UPWK,UPWK,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,URBN,URBN,^GSPC,,Consumer Discretionary,Apparel Retail,US,Mid/Small,S&P1000,Y
ticker,USPH,USPH,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,UTL,UTL,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,UVV,UVV,^GSPC,,Consumer Staples,Tobacco,US,Mid/Small,S&P1000,Y
ticker,VAC,VAC,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,VCEL,VCEL,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,VCTR,VCTR,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,VCYT,VCYT,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,VECO,VECO,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,VIAV,VIAV,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,VICR,VICR,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,VIR,VIR,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,VIRT,VIRT,^GSPC,,Financials,Financial Exchanges & Data,US,Mid/Small,S&P1000,Y
ticker,VITL,VITL,^GSPC,,Consumer Staples,Agricultural Products & Services,US,Mid/Small,S&P1000,Y
ticker,VRE,VRE,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,VRRM,VRRM,^GSPC,,Industrials,Data Processing & Outsourced Services,US,Mid/Small,S&P1000,Y
ticker,VRTS,VRTS,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,VSAT,VSAT,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,VSCO,VSCO,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,VSH,VSH,^GSPC,,Information Technology,Electronic Components,US,Mid/Small,S&P1000,Y
ticker,VSNT,VSNT,^GSPC,,Communication Services,Cable & Satellite,US,Mid/Small,S&P1000,Y
ticker,VSTS,VSTS,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,VTOL,VTOL,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,VYX,VYX,^GSPC,,Information Technology,IT Consulting & Other Services,US,Mid/Small,S&P1000,Y
ticker,WABC,WABC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,WAFD,WAFD,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,WAY,WAY,^GSPC,,Health Care,Health Care Technology,US,Mid/Small,S&P1000,Y
ticker,WD,WD,^GSPC,,Financials,Commercial & Residential Mortgage Finance,US,Mid/Small,S&P1000,Y
ticker,WDFC,WDFC,^GSPC,,Consumer Staples,Household Products,US,Mid/Small,S&P1000,Y
ticker,WEN,WEN,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,WERN,WERN,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,WGO,WGO,^GSPC,,Consumer Discretionary,Automobile Manufacturers,US,Mid/Small,S&P1000,Y
ticker,WHD,WHD,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,WINA,WINA,^GSPC,,Consumer Discretionary,Other Specialty Retail,US,Mid/Small,S&P1000,Y
ticker,WKC,WKC,^GSPC,,Energy,Oil & Gas Refining & Marketing,US,Mid/Small,S&P1000,Y
ticker,WLY,WLY,^GSPC,,Communication Services,Publishing,US,Mid/Small,S&P1000,Y
ticker,WOR,WOR,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,WRLD,WRLD,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,WS,WS,^GSPC,,Materials,Steel,US,Mid/Small,S&P1000,Y
ticker,WSC,WSC,^GSPC,,Industrials,Office Services & Supplies,US,Mid/Small,S&P1000,Y
ticker,WSFS,WSFS,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,WSR,WSR,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,WT,WT,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,WU,WU,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,WWW,WWW,^GSPC,,Consumer Discretionary,Footwear,US,Mid/Small,S&P1000,Y
ticker,XHR,XHR,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,XNCR,XNCR,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,XPEL,XPEL,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,YELP,YELP,^GSPC,,Communication Services,Interactive Media & Services,US,Mid/Small,S&P1000,Y
ticker,YOU,YOU,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,ZD,ZD,^GSPC,,Communication Services,Advertising,US,Mid/Small,S&P1000,Y
ticker,ZWS,ZWS,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
index,^AEX,,^AEX,,,,,,Index,Y
index,^ATX,,^ATX,,,,,,Index,Y
index,^BFX,,^BFX,,,,,,Index,Y
index,^FCHI,,^FCHI,,,,,,Index,Y
index,FTSEMIB.MI,,FTSEMIB.MI,,,,,,Index,Y
index,^FTSE,,^FTSE,,,,,,Index,Y
index,^GDAXI,,^GDAXI,,,,,,Index,Y
index,^GSPC,,^GSPC,,,,,,Index,Y
index,^GSPTSE,,^GSPTSE,,,,,,Index,Y
index,^IBEX,,^IBEX,,,,,,Index,Y
index,^OMX,,^OMX,,,,,,Index,Y
index,^OMXC25,,^OMXC25,,,,,,Index,Y
index,^OSEAX,,^OSEAX,,,,,,Index,Y
index,^SSMI,,^SSMI,,,,,,Index,Y
index,^WIG20,,^WIG20,,,,,,Index,Y
ticker,MSF.DE,MSFD,^GDAXI,,Information Technology,Systems Software,Europe,Mega/Large,curated,Y
